TestID,ElapsedTime,BytesSent,BytesAcked,BytesRetrans,RTT,RTTVar,RWndLimited,SndBufLimited,MinRTT,FinalSpeed
21,8937399,1677737312,1521048828,154109028,2034,736,3363000,0,171,1327.912411967562
21,9394678,1753584975,1593058079,158887688,2083,885,3571000,0,171,1327.912411967562
21,9692893,1787037940,1625875780,160628992,999,159,3766000,0,171,1327.912411967562
21,10001001,1823842130,1660056670,163103402,1589,223,3966000,0,171,1327.912411967562
22,348952,3876897,3706737,0,14331,205,0,0,10286,95.18448020907871
22,743028,8610181,8414497,0,16170,219,0,0,10286,95.18448020907871
22,938401,10948463,10749943,0,16552,209,0,0,10286,95.18448020907871
22,1457060,17160721,16943767,0,17058,212,0,0,10286,95.18448020907871
22,2127174,25153987,24946959,0,17443,323,0,0,10286,95.18448020907871
22,2450468,29037889,28809591,0,17607,202,0,0,10286,95.18448020907871
22,2863225,33951259,33737141,0,17204,192,0,0,10286,95.18448020907871
22,2945580,34929679,34722651,0,17149,255,0,0,10286,95.18448020907871
22,3069864,36408653,36160503,0,17611,271,0,0,10286,95.18448020907871
22,3128130,37124743,36902117,0,17321,272,0,0,10286,95.18448020907871
22,3352981,39801927,39587809,0,17550,205,0,0,10286,95.18448020907871
22,3472278,41225599,41011481,0,18181,443,0,0,10286,95.18448020907871
22,3835870,45556171,45354815,0,17105,229,0,0,10286,95.18448020907871
22,4067146,48322689,48118497,0,19465,314,0,0,10286,95.18448020907871
22,4225888,50222809,50014363,0,18054,417,0,0,10286,95.18448020907871
22,4330702,51467813,51266457,0,16706,175,0,0,10286,95.18448020907871
22,4668629,55510531,55300667,0,17300,204,0,0,10286,95.18448020907871
22,5294412,62998989,62773527,0,17439,238,0,0,10286,95.18448020907871
22,5381675,64055399,63820011,0,17376,187,0,0,10286,95.18448020907871
22,5542063,65955519,65734311,0,17977,271,0,0,10286,95.18448020907871
22,5702492,67866983,67651447,0,17766,242,0,0,10286,95.18448020907871
22,5973209,71118457,70884487,0,17780,201,0,0,10286,95.18448020907871
22,6176819,73527639,73316357,0,17824,261,0,0,10286,95.18448020907871
22,6693737,79705865,79490329,0,17989,228,0,0,10286,95.18448020907871
22,6750022,80373743,80161043,0,18897,388,0,0,10286,95.18448020907871
22,7375891,87839513,87636739,0,17409,175,0,0,10286,95.18448020907871
22,7788472,92764227,92562871,0,17146,230,0,0,10286,95.18448020907871
22,8393222,100030059,99788999,0,18005,237,0,0,10286,95.18448020907871
22,8601682,102497379,102277589,0,18387,233,0,0,10286,95.18448020907871
22,8844161,105398607,105174563,0,19212,351,0,0,10286,95.18448020907871
22,9351903,111460557,111240767,0,18881,227,0,0,10286,95.18448020907871
22,9521307,113491133,113259999,0,19180,270,0,0,10286,95.18448020907871
22,9624599,114726211,114496495,0,19237,216,0,0,10286,95.18448020907871
22,9837042,117255923,117030461,0,21089,549,0,0,10286,95.18448020907871
22,10000444,119204255,118985883,0,20312,434,0,0,10286,95.18448020907871
23,72038,1297555,658037,0,10457,69,0,0,10223,940.7714100096684
23,697221,74966855,66596299,6824936,13270,130,99000,8000,10000,940.7714100096684
23,1322433,149879795,141246909,6824936,15276,202,99000,8000,10000,940.7714100096684
23,1676809,192441065,183575627,6824936,15379,106,99000,8000,10000,940.7714100096684
23,1777948,204309725,195665495,6824936,17530,214,99000,8000,10000,940.7714100096684
23,1874690,215859335,207202343,6824936,15623,149,99000,8000,10000,940.7714100096684
23,1951242,225047975,216324337,6824936,15857,181,99000,8000,10000,940.7714100096684
23,2022539,233598515,224856443,6824936,18374,271,99000,8000,10000,940.7714100096684
23,2266302,262823495,253950967,6824936,19013,284,99000,8000,10000,940.7714100096684
23,2574521,299897105,290790607,6824936,17355,99,99000,8000,10000,940.7714100096684
23,3199581,374363375,365431291,6824936,17931,135,99000,8000,10000,940.7714100096684
23,3224864,377553875,368465811,6824936,17997,158,99000,8000,10000,940.7714100096684
23,3250149,380425325,371473389,6824936,17729,154,99000,8000,10000,940.7714100096684
23,3279441,383871065,374955997,6824936,17702,115,99000,8000,10000,940.7714100096684
23,3376664,395612105,386590687,6824936,17531,136,99000,8000,10000,940.7714100096684
23,3698082,433834295,424967439,6824936,17087,136,99000,8000,10000,940.7714100096684
23,3775600,443150555,434235487,6824936,17615,123,99000,8000,10000,940.7714100096684
23,4401231,517999685,508958415,6824936,18913,133,99000,8000,10000,940.7714100096684
23,4429533,521509235,512323329,6824936,18966,150,99000,8000,10000,940.7714100096684
23,4561916,537270305,528132611,6824936,19069,98,99000,8000,10000,940.7714100096684
23,4724946,556732355,547594661,6824936,19520,104,99000,8000,10000,940.7714100096684
23,4808245,566686715,557561783,6824936,19521,109,99000,8000,10000,940.7714100096684
23,4913497,579384905,570103993,6824936,19727,155,99000,8000,10000,940.7714100096684
23,4999830,589849745,580419943,6824936,19923,168,99000,8000,10000,940.7714100096684
23,5221893,613996802,605714162,6829190,12071,146,99000,8000,10000,940.7714100096684
23,5846921,688973552,680330740,6829190,15275,135,99000,8000,10000,940.7714100096684
23,6449870,761206472,752325436,6829190,16788,104,99000,8000,10000,940.7714100096684
23,6585938,777414212,768568626,6829190,17045,156,99000,8000,10000,940.7714100096684
23,6614238,780796142,771947720,6829190,17050,193,99000,8000,10000,940.7714100096684
23,6725148,794068622,785187586,6829190,18367,166,99000,8000,10000,940.7714100096684
23,6857144,809829692,800977016,6829190,17323,142,99000,8000,10000,940.7714100096684
23,7023966,829802222,820908424,6829190,17423,144,99000,8000,10000,940.7714100096684
23,7452923,881169272,872137928,6829190,19227,356,99000,8000,10000,940.7714100096684
23,7478223,884168342,875162522,6829190,18310,137,99000,8000,10000,940.7714100096684
23,8104333,959017472,949913810,6829190,20011,326,99000,8000,10000,940.7714100096684
23,8129620,962016542,952951166,6829190,18780,149,99000,8000,10000,940.7714100096684
23,8527550,1009491182,1000486780,6829190,18320,107,99000,8000,10000,940.7714100096684
23,9152923,1083146356,1074815504,6847624,14392,187,111000,8000,10000,940.7714100096684
23,9250235,1094759776,1086430342,6847624,12776,143,111000,8000,10000,940.7714100096684
23,9368764,1108989406,1100601834,6847624,12969,107,111000,8000,10000,940.7714100096684
23,9628958,1140447736,1131648944,6847624,14390,137,111000,8000,10000,940.7714100096684
23,10000591,1184731876,1176033762,6847624,15512,184,111000,8000,10000,940.7714100096684
24,45214,12847,1547,0,100635,37739,0,0,100635,9.186663896061749
24,670773,733191,375855,0,152016,9245,0,0,100453,9.186663896061749
24,1041890,1175607,818271,0,299065,122,0,0,100453,9.186663896061749
24,1762536,1874681,1680415,0,299124,47,0,0,100453,9.186663896061749
24,2662499,2881461,2755259,0,105678,119,0,0,100453,9.186663896061749
24,3825255,4273937,4143481,0,111761,3481,0,0,100453,9.186663896061749
24,4787505,5422517,5292061,0,108832,251,0,0,100453,9.186663896061749
24,5673970,6478927,6352725,0,107633,395,0,0,100453,9.186663896061749
24,6931235,7994769,7854387,0,114039,3731,0,0,100453,9.186663896061749
24,7788659,9007221,8878183,0,120954,3846,0,0,100453,9.186663896061749
24,8317109,9633977,9507775,0,106320,296,0,0,100453,9.186663896061749
24,9268734,10779721,10643593,0,104636,215,0,0,100453,9.186663896061749
25,240781,61059,32699,0,101502,2590,0,0,100398,6.912541504673054
25,518127,395707,194351,0,101235,603,0,0,100332,6.912541504673054
25,694910,757297,340405,1418,168228,5098,0,0,100332,6.912541504673054
25,1878909,1968269,1484731,59556,276436,2725,233000,0,100332,6.912541504673054
25,2470858,2637565,2093053,103514,224692,2792,233000,0,100332,6.912541504673054
25,4356112,3852791,3099833,266584,330594,19045,233000,0,100332,6.912541504673054
25,5285196,4784417,4184603,450924,116024,1289,233000,0,100332,6.912541504673054
25,6282095,5762837,4763147,489210,345803,8459,233000,0,100000,6.912541504673054
25,7373941,6732749,5552973,592724,178964,733,233000,0,100000,6.912541504673054
25,8241033,7731021,6497361,728852,190673,828,233000,0,100000,6.912541504673054
25,9195410,8835643,7884165,826694,101808,1924,233000,0,100000,6.912541504673054
25,9885935,9618379,8542117,867816,162562,17024,233000,0,100000,6.912541504673054
26,231519,55387,27027,0,101517,3185,0,0,100439,6.566566690936349
26,424383,207113,100763,0,101159,1068,0,0,100276,6.566566690936349
26,588667,490713,222711,1418,130069,4083,0,0,100276,6.566566690936349
26,1214335,1158591,723745,24106,137799,6520,203000,0,100276,6.566566690936349
26,1713205,1510255,1226655,62392,135139,2912,203000,0,100276,6.566566690936349
26,2362694,2192313,1988121,72318,104163,458,203000,0,100276,6.566566690936349
26,3480141,3289845,2847429,121948,128082,698,203000,0,100276,6.566566690936349
26,4071647,3817341,3197675,182922,292177,785,203000,0,100276,6.566566690936349
26,5318444,5096377,4502235,338902,110113,921,203000,0,100276,6.566566690936349
26,5944033,5632381,4931889,351664,324443,9601,203000,0,100276,6.566566690936349
26,8228427,7302785,6175475,619666,152257,1033,203000,0,100276,6.566566690936349
26,9191222,8232993,7450257,677804,104213,2754,203000,0,100263,6.566566690936349
26,9722693,8784595,7980589,677804,107694,1483,203000,0,100250,6.566566690936349
27,625490,12847,1547,0,1000696,281482,0,0,1000672,2.7073941248955813
27,1211490,22773,12847,0,1002360,69385,0,0,1000470,2.7073941248955813
27,2557020,63895,35535,0,1023463,23792,0,0,1000470,2.7073941248955813
27,3507352,124869,61059,0,1031140,8530,0,0,1000470,2.7073941248955813
27,4321301,208531,109271,0,1023201,3153,0,0,1000470,2.7073941248955813
27,4530150,242563,124869,0,1019019,2388,0,0,1000470,2.7073941248955813
27,5552736,485041,243981,0,1016710,1242,0,0,1000470,2.7073941248955813
27,5880662,609825,309209,0,1003986,3136,0,0,1000470,2.7073941248955813
27,6638362,1038061,513401,0,1000901,222,0,0,1000470,2.7073941248955813
27,8079886,2836085,1413831,0,1002971,274,0,0,1000388,2.7073941248955813
27,9115791,5263701,2626221,0,1138260,6024,0,0,1000388,2.7073941248955813
27,9649837,6113083,3265739,0,1362972,9188,0,0,1000388,2.7073941248955813
28,625763,587137,286521,1418,141182,10525,0,0,100499,6.478204668876056
28,1251785,1111797,822525,15598,128484,6244,284000,0,100000,6.478204668876056
28,2459600,2180969,1749897,49630,175836,12474,284000,0,100000,6.478204668876056
28,3712042,3474185,2806307,161652,199147,8653,284000,0,100000,6.478204668876056
28,4819481,4550447,3990337,313378,117233,881,284000,0,100000,6.478204668876056
28,5774225,5456549,4731951,368680,249107,7555,284000,0,100000,6.478204668876056
28,7925308,6985153,5708953,714672,111408,4254,284000,0,100000,6.478204668876056
28,9126350,8196125,7197853,768556,112788,6339,284000,0,100000,6.478204668876056
28,10000651,9066777,8098283,791244,125342,1706,284000,0,100000,6.478204668876056
29,100194,6554081,3271411,0,13231,364,0,0,10179,943.6301980648973
29,125506,9074176,5340273,259494,22601,427,0,0,10179,943.6301980648973
29,250496,24698263,17786214,3061797,20247,961,40000,0,10179,943.6301980648973
29,876176,96894315,90928454,4302547,14935,200,72000,0,10000,943.6301980648973
29,951579,106146765,99939844,4302547,14210,158,72000,0,10000,943.6301980648973
29,1282643,145645155,139500626,4302547,16794,205,72000,0,10000,943.6301980648973
29,1308627,148771845,142593284,4302547,15776,127,72000,0,10000,943.6301980648973
29,1701240,195863625,189463856,4302547,18462,239,72000,0,10000,943.6301980648973
29,1736075,200011275,193631358,4302547,17551,172,72000,0,10000,943.6301980648973
29,2026237,234723915,228291532,4302547,18298,127,72000,0,10000,943.6301980648973
29,2376847,276519465,270102680,4302547,17642,123,72000,0,10000,943.6301980648973
29,2430362,282964275,276513458,4302547,18354,203,72000,0,10000,943.6301980648973
29,2619726,305744445,299103616,4302547,18939,163,72000,0,10000,943.6301980648973
29,3119117,364673689,358631256,4335161,14191,146,82000,0,10000,943.6301980648973
29,3186995,372841369,366739380,4335161,14587,183,82000,0,10000,943.6301980648973
29,3245627,379860469,373752808,4335161,15093,91,82000,0,10000,943.6301980648973
29,3270920,382923349,376756132,4335161,15055,168,82000,0,10000,943.6301980648973
29,3515076,412212139,405914466,4335161,16226,160,82000,0,10000,943.6301980648973
29,3557171,417253129,410941276,4335161,18032,112,82000,0,10000,943.6301980648973
29,3950248,464344909,457908272,4335161,18111,280,82000,0,10000,943.6301980648973
29,4186766,492804169,486146324,4335161,18091,77,82000,0,10000,943.6301980648973
29,4461429,525538699,518938992,4335161,18754,129,82000,0,10000,943.6301980648973
29,4925913,581053399,574405480,4335161,20275,205,82000,0,10000,943.6301980648973
29,5551764,655966339,649134080,4335161,19773,90,82000,0,10000,943.6301980648973
29,6014235,711034369,704352418,4335161,19710,135,82000,0,10000,943.6301980648973
29,6325777,748235599,741539468,4335161,19704,150,82000,0,10000,943.6301980648973
29,6492037,768080509,761388632,4335161,19504,128,82000,0,10000,943.6301980648973
29,6655874,787670179,780989646,4335161,19816,143,82000,0,10000,943.6301980648973
29,6701529,793157839,786434766,4335161,20064,127,82000,0,10000,943.6301980648973
29,7327557,866336805,860346838,4342251,13701,153,82000,0,10000,943.6301980648973
29,7537885,891541755,885492232,4342251,14257,150,82000,0,10000,943.6301980648973
29,7893181,934230645,927886178,4342251,16551,191,82000,0,10000,943.6301980648973
29,7972857,943802145,937417974,4342251,17138,160,82000,0,10000,943.6301980648973
29,8132478,963008955,956491492,4342251,18150,128,82000,0,10000,943.6301980648973
29,8196777,970729965,964185560,4342251,18448,148,82000,0,10000,943.6301980648973
29,8362453,990511065,983978004,4342251,18592,183,82000,0,10000,943.6301980648973
29,8397682,994913955,988155432,4342251,18560,139,82000,0,10000,943.6301980648973
29,8472340,1003847355,997073234,4342251,18568,132,82000,0,10000,943.6301980648973
29,8867052,1050875325,1044235914,4342251,19252,116,82000,0,10000,943.6301980648973
29,8892925,1053938205,1047307302,4342251,19861,299,82000,0,10000,943.6301980648973
29,9518458,1128723525,1122028812,4342251,19459,164,82000,0,10000,943.6301980648973
29,9820222,1164712365,1158072954,4342251,19424,117,82000,0,10000,943.6301980648973
29,10000813,1186280145,1179633644,4342251,19304,118,82000,0,10000,943.6301980648973
30,312508,97927,49715,0,100819,888,0,0,100313,5.598445117845441
30,367762,144721,72403,0,100524,309,0,0,100284,5.598445117845441
30,546959,424067,204277,0,110958,8992,0,0,100254,5.598445117845441
30,1383709,1246507,791329,25524,191493,23861,396000,0,100254,5.598445117845441
30,1635055,1351439,933129,35450,293063,14643,396000,0,100254,5.598445117845441
30,4000444,3148045,2020735,394204,307683,1274,396000,0,100254,5.598445117845441
30,6506633,4981519,3838611,1022378,102425,780,396000,0,100000,5.598445117845441
30,7189802,5771345,4624183,1032304,102735,82,396000,0,100000,5.598445117845441
30,7421220,6070543,4889349,1032304,102578,2009,396000,0,100000,5.598445117845441
30,8346356,7048963,5840827,1040812,169083,1856,396000,0,100000,5.598445117845441
31,43528,12847,1547,0,102272,31407,0,0,100473,5.1797637581076055
31,586650,412723,187261,1418,147651,2428,0,0,100264,5.1797637581076055
31,844271,667425,424067,4254,115740,8894,147000,0,100000,5.1797637581076055
31,1681563,1259269,840959,18434,415125,5649,239000,0,100000,5.1797637581076055
31,2927879,2128503,1565557,68064,430882,863,239000,0,100000,5.1797637581076055
31,5438304,3581953,2860191,286436,334979,7311,239000,0,100000,5.1797637581076055
31,6064125,3963395,3285591,367262,118574,13933,239000,0,100000,5.1797637581076055
31,6881653,4782999,4215799,387114,123756,2971,239000,0,100000,5.1797637581076055
31,8081833,6196745,5535957,406966,118592,569,239000,0,100000,5.1797637581076055
31,9855407,7375103,6381085,472194,538594,6028,239000,0,100000,5.1797637581076055
32,25815,12847,1547,0,100752,28343,0,0,100747,87.0313609724752
32,308497,92255,46879,0,100833,286,0,0,100315,87.0313609724752
32,500464,344659,171663,0,101374,1095,0,0,100315,87.0313609724752
32,525608,407051,200023,0,101225,779,0,0,100315,87.0313609724752
32,629809,839541,418395,0,100616,222,0,0,100315,87.0313609724752
32,1255541,9251040,5223997,945806,207616,1395,0,0,100216,87.0313609724752
32,1730401,15941190,10576370,1894448,164281,2416,8000,0,100216,87.0313609724752
32,2084424,20771495,15416188,1894448,152673,1244,47000,0,100216,87.0313609724752
32,2157480,21108685,16288258,1894448,189299,1281,47000,0,100216,87.0313609724752
32,2500769,23804946,20299007,2843090,212586,397,73000,0,100216,87.0313609724752
32,2878597,28264556,24072948,2843090,101387,221,76000,0,100216,87.0313609724752
32,3378457,34089700,30045564,2843090,101493,148,76000,0,100216,87.0313609724752
32,3842153,39680874,35555912,2843090,118992,385,76000,0,100196,87.0313609724752
32,3946415,40864904,36799498,2843090,109373,520,76000,0,100196,87.0313609724752
32,4118748,42906824,38859852,2843090,101669,205,76000,0,100196,87.0313609724752
32,4143785,43203186,39159050,2843090,101579,184,76000,0,100196,87.0313609724752
32,4260066,44577228,40543018,2843090,100765,217,76000,0,100196,87.0313609724752
32,4446313,46787890,42753680,2843090,100830,186,76000,0,100196,87.0313609724752
